id,name,location,url,date,parsed_date,event_year,event_month,event_year_month
20,FreZno Dance Classic,"Fresno, CA",,May 1999,1999-05-01,1999,5,1999-05
20,FreZno Dance Classic,"Fresno, CA",,May 2000,2000-05-01,2000,5,2000-05
20,FreZno Dance Classic,"Fresno, CA",,May 2001,2001-05-01,2001,5,2001-05
20,FreZno Dance Classic,"Fresno, CA",,May 2002,2002-05-01,2002,5,2002-05
20,FreZno Dance Classic,"Fresno, CA",,May 2003,2003-05-01,2003,5,2003-05
20,FreZno Dance Classic,"Fresno, CA",,May 2004,2004-05-01,2004,5,2004-05
20,FreZno Dance Classic,"Fresno, CA",,May 2005,2005-05-01,2005,5,2005-05
20,FreZno Dance Classic,"Fresno, CA",,May 2006,2006-05-01,2006,5,2006-05
20,FreZno Dance Classic,"Fresno, CA",,May 2007,2007-05-01,2007,5,2007-05
20,FreZno Dance Classic,"Fresno, CA",,May 2008,2008-05-01,2008,5,2008-05
20,FreZno Dance Classic,"Fresno, CA",,May 2009,2009-05-01,2009,5,2009-05
20,FreZno Dance Classic,"Fresno, CA",,May 2010,2010-05-01,2010,5,2010-05
20,FreZno Dance Classic,"Fresno, CA",,May 2011,2011-05-01,2011,5,2011-05
20,FreZno Dance Classic,"Fresno, CA",,May 2012,2012-05-01,2012,5,2012-05
20,FreZno Dance Classic,"Fresno, CA",,May 2013,2013-05-01,2013,5,2013-05
20,FreZno Dance Classic,"Fresno, CA",,May 2014,2014-05-01,2014,5,2014-05
20,FreZno Dance Classic,"Fresno, CA",,May 2015,2015-05-01,2015,5,2015-05
20,FreZno Dance Classic,"Fresno, CA",,May 2016,2016-05-01,2016,5,2016-05
20,FreZno Dance Classic,"Fresno, CA",,May 2017,2017-05-01,2017,5,2017-05
20,FreZno Dance Classic,"Fresno, CA",,May 2018,2018-05-01,2018,5,2018-05
20,FreZno Dance Classic,"Fresno, CA",,May 2019,2019-05-01,2019,5,2019-05
21,Golden State Classic,"Buena Park, CA",,April 1996,1996-04-01,1996,4,1996-04
21,Golden State Classic,"Buena Park, CA",,April 1997,1997-04-01,1997,4,1997-04
21,Golden State Classic,"Buena Park, CA",,April 1998,1998-04-01,1998,4,1998-04
22,USA Grand Nationals,"Atlanta, GA, United States",http://www.usagrandnationals.com,May 1996,1996-05-01,1996,5,1996-05
22,USA Grand Nationals,"Atlanta, GA, United States",http://www.usagrandnationals.com,May 1997,1997-05-01,1997,5,1997-05
22,USA Grand Nationals,"Atlanta, GA, United States",http://www.usagrandnationals.com,May 1998,1998-05-01,1998,5,1998-05
22,USA Grand Nationals,"Atlanta, GA, United States",http://www.usagrandnationals.com,May 1999,1999-05-01,1999,5,1999-05
22,USA Grand Nationals,"Atlanta, GA, United States",http://www.usagrandnationals.com,May 2000,2000-05-01,2000,5,2000-05
22,USA Grand Nationals,"Atlanta, GA, United States",http://www.usagrandnationals.com,May 2001,2001-05-01,2001,5,2001-05
22,USA Grand Nationals,"Atlanta, GA, United States",http://www.usagrandnationals.com,May 2002,2002-05-01,2002,5,2002-05
22,USA Grand Nationals,"Atlanta, GA, United States",http://www.usagrandnationals.com,May 2003,2003-05-01,2003,5,2003-05
22,USA Grand Nationals,"Atlanta, GA, United States",http://www.usagrandnationals.com,May 2004,2004-05-01,2004,5,2004-05
22,USA Grand Nationals,"Atlanta, GA, United States",http://www.usagrandnationals.com,May 2005,2005-05-01,2005,5,2005-05
22,USA Grand Nationals,"Atlanta, GA, United States",http://www.usagrandnationals.com,May 2006,2006-05-01,2006,5,2006-05
22,USA Grand Nationals,"Atlanta, GA, United States",http://www.usagrandnationals.com,May 2007,2007-05-01,2007,5,2007-05
22,USA Grand Nationals,"Atlanta, GA, United States",http://www.usagrandnationals.com,May 2008,2008-05-01,2008,5,2008-05
22,USA Grand Nationals,"Atlanta, GA, United States",http://www.usagrandnationals.com,May 2009,2009-05-01,2009,5,2009-05
22,USA Grand Nationals,"Atlanta, GA, United States",http://www.usagrandnationals.com,May 2010,2010-05-01,2010,5,2010-05
22,USA Grand Nationals,"Atlanta, GA, United States",http://www.usagrandnationals.com,May 2011,2011-05-01,2011,5,2011-05
22,USA Grand Nationals,"Atlanta, GA, United States",http://www.usagrandnationals.com,May 2012,2012-05-01,2012,5,2012-05
22,USA Grand Nationals,"Atlanta, GA, United States",http://www.usagrandnationals.com,May 2013,2013-05-01,2013,5,2013-05
22,USA Grand Nationals,"Atlanta, GA, United States",http://www.usagrandnationals.com,May 2014,2014-05-01,2014,5,2014-05
22,USA Grand Nationals,"Atlanta, GA, United States",http://www.usagrandnationals.com,May 2015,2015-05-01,2015,5,2015-05
22,USA Grand Nationals,"Atlanta, GA, United States",http://www.usagrandnationals.com,May 2016,2016-05-01,2016,5,2016-05
22,USA Grand Nationals,"Atlanta, GA, United States",http://www.usagrandnationals.com,May 2017,2017-05-01,2017,5,2017-05
22,USA Grand Nationals,"Atlanta, GA, United States",http://www.usagrandnationals.com,May 2018,2018-05-01,2018,5,2018-05
22,USA Grand Nationals,"Atlanta, GA, United States",http://www.usagrandnationals.com,May 2019,2019-05-01,2019,5,2019-05
22,USA Grand Nationals,"Atlanta, GA, United States",http://www.usagrandnationals.com,May 2023,2023-05-01,2023,5,2023-05
22,USA Grand Nationals,"Atlanta, GA, United States",http://www.usagrandnationals.com,May 2024,2024-05-01,2024,5,2024-05
22,USA Grand Nationals,"Atlanta, GA, United States",http://www.usagrandnationals.com,May 2025,2025-05-01,2025,5,2025-05
22,USA Grand Nationals,"Atlanta, GA, United States",http://www.usagrandnationals.com,May 2026,2026-05-01,2026,5,2026-05
23,HustleMania,"Fresno, CA",,August 1999,1999-08-01,1999,8,1999-08
24,J&J National Championships,"Las Vegas, NV",,August 1996,1996-08-01,1996,8,1996-08
25,J&J O'Rama,"Anaheim/Garden Grove, CA, United States",https://jackandjillorama.com/,June 1995,1995-06-01,1995,6,1995-06
25,J&J O'Rama,"Anaheim/Garden Grove, CA, United States",https://jackandjillorama.com/,June 1996,1996-06-01,1996,6,1996-06
25,J&J O'Rama,"Anaheim/Garden Grove, CA, United States",https://jackandjillorama.com/,June 1997,1997-06-01,1997,6,1997-06
25,J&J O'Rama,"Anaheim/Garden Grove, CA, United States",https://jackandjillorama.com/,June 1998,1998-06-01,1998,6,1998-06
25,J&J O'Rama,"Anaheim/Garden Grove, CA, United States",https://jackandjillorama.com/,June 1999,1999-06-01,1999,6,1999-06
25,J&J O'Rama,"Anaheim/Garden Grove, CA, United States",https://jackandjillorama.com/,June 2000,2000-06-01,2000,6,2000-06
25,J&J O'Rama,"Anaheim/Garden Grove, CA, United States",https://jackandjillorama.com/,June 2001,2001-06-01,2001,6,2001-06
25,J&J O'Rama,"Anaheim/Garden Grove, CA, United States",https://jackandjillorama.com/,June 2002,2002-06-01,2002,6,2002-06
25,J&J O'Rama,"Anaheim/Garden Grove, CA, United States",https://jackandjillorama.com/,June 2003,2003-06-01,2003,6,2003-06
25,J&J O'Rama,"Anaheim/Garden Grove, CA, United States",https://jackandjillorama.com/,June 2004,2004-06-01,2004,6,2004-06
25,J&J O'Rama,"Anaheim/Garden Grove, CA, United States",https://jackandjillorama.com/,June 2005,2005-06-01,2005,6,2005-06
25,J&J O'Rama,"Anaheim/Garden Grove, CA, United States",https://jackandjillorama.com/,June 2006,2006-06-01,2006,6,2006-06
25,J&J O'Rama,"Anaheim/Garden Grove, CA, United States",https://jackandjillorama.com/,June 2007,2007-06-01,2007,6,2007-06
25,J&J O'Rama,"Anaheim/Garden Grove, CA, United States",https://jackandjillorama.com/,June 2008,2008-06-01,2008,6,2008-06
25,J&J O'Rama,"Anaheim/Garden Grove, CA, United States",https://jackandjillorama.com/,June 2009,2009-06-01,2009,6,2009-06
25,J&J O'Rama,"Anaheim/Garden Grove, CA, United States",https://jackandjillorama.com/,June 2010,2010-06-01,2010,6,2010-06
25,J&J O'Rama,"Anaheim/Garden Grove, CA, United States",https://jackandjillorama.com/,June 2011,2011-06-01,2011,6,2011-06
25,J&J O'Rama,"Anaheim/Garden Grove, CA, United States",https://jackandjillorama.com/,June 2012,2012-06-01,2012,6,2012-06
25,J&J O'Rama,"Anaheim/Garden Grove, CA, United States",https://jackandjillorama.com/,June 2013,2013-06-01,2013,6,2013-06
25,J&J O'Rama,"Anaheim/Garden Grove, CA, United States",https://jackandjillorama.com/,June 2014,2014-06-01,2014,6,2014-06
25,J&J O'Rama,"Anaheim/Garden Grove, CA, United States",https://jackandjillorama.com/,June 2015,2015-06-01,2015,6,2015-06
25,J&J O'Rama,"Anaheim/Garden Grove, CA, United States",https://jackandjillorama.com/,June 2016,2016-06-01,2016,6,2016-06
25,J&J O'Rama,"Anaheim/Garden Grove, CA, United States",https://jackandjillorama.com/,June 2017,2017-06-01,2017,6,2017-06
25,J&J O'Rama,"Anaheim/Garden Grove, CA, United States",https://jackandjillorama.com/,June 2018,2018-06-01,2018,6,2018-06
25,J&J O'Rama,"Anaheim/Garden Grove, CA, United States",https://jackandjillorama.com/,June 2019,2019-06-01,2019,6,2019-06
25,J&J O'Rama,"Anaheim/Garden Grove, CA, United States",https://jackandjillorama.com/,June 2023,2023-06-01,2023,6,2023-06
25,J&J O'Rama,"Anaheim/Garden Grove, CA, United States",https://jackandjillorama.com/,June 2024,2024-06-01,2024,6,2024-06
25,J&J O'Rama,"Anaheim/Garden Grove, CA, United States",https://jackandjillorama.com/,June 2025,2025-06-01,2025,6,2025-06
25,J&J O'Rama,"Anaheim/Garden Grove, CA, United States",https://jackandjillorama.com/,June 2026,2026-06-01,2026,6,2026-06
26,Jitterbug Jam,"Thousand Oaks, CA",,February 1999,1999-02-01,1999,2,1999-02
27,Labor Day Swing Dance Festival,"Buena Park, CA",,September 1994,1994-09-01,1994,9,1994-09
27,Labor Day Swing Dance Festival,"Buena Park, CA",,September 1995,1995-09-01,1995,9,1995-09
27,Labor Day Swing Dance Festival,"Buena Park, CA",,September 1996,1996-09-01,1996,9,1996-09
27,Labor Day Swing Dance Festival,"Buena Park, CA",,September 1997,1997-09-01,1997,9,1997-09
28,Las Vegas Swing Expo,"Las Vegas, NV",,January 1992,1992-01-01,1992,1,1992-01
28,Las Vegas Swing Expo,"Las Vegas, NV",,January 1993,1993-01-01,1993,1,1993-01
28,Las Vegas Swing Expo,"Las Vegas, NV",,January 1994,1994-01-01,1994,1,1994-01
28,Las Vegas Swing Expo,"Las Vegas, NV",,January 1995,1995-01-01,1995,1,1995-01
28,Las Vegas Swing Expo,"Las Vegas, NV",,January 1996,1996-01-01,1996,1,1996-01
28,Las Vegas Swing Expo,"Las Vegas, NV",,January 1997,1997-01-01,1997,1,1997-01
28,Las Vegas Swing Expo,"Las Vegas, NV",,January 1998,1998-01-01,1998,1,1998-01
28,Las Vegas Swing Expo,"Las Vegas, NV",,January 1999,1999-01-01,1999,1,1999-01
28,Las Vegas Swing Expo,"Las Vegas, NV",,January 2000,2000-01-01,2000,1,2000-01
28,Las Vegas Swing Expo,"Las Vegas, NV",,January 2004,2004-01-01,2004,1,2004-01
29,Michigan Swing Dance Champs,"Michigan, MI",,August 1992,1992-08-01,1992,8,1992-08
29,Michigan Swing Dance Champs,"Michigan, MI",,August 1993,1993-08-01,1993,8,1993-08
29,Michigan Swing Dance Champs,"Michigan, MI",,August 1994,1994-08-01,1994,8,1994-08
29,Michigan Swing Dance Champs,"Michigan, MI",,August 1995,1995-08-01,1995,8,1995-08
29,Michigan Swing Dance Champs,"Michigan, MI",,August 1996,1996-08-01,1996,8,1996-08
29,Michigan Swing Dance Champs,"Michigan, MI",,August 1997,1997-08-01,1997,8,1997-08
29,Michigan Swing Dance Champs,"Michigan, MI",,August 1998,1998-08-01,1998,8,1998-08
29,Michigan Swing Dance Champs,"Michigan, MI",,August 1999,1999-08-01,1999,8,1999-08
29,Michigan Swing Dance Champs,"Michigan, MI",,August 2000,2000-08-01,2000,8,2000-08
29,Michigan Swing Dance Champs,"Michigan, MI",,August 2001,2001-08-01,2001,8,2001-08
29,Michigan Swing Dance Champs,"Michigan, MI",,August 2003,2003-08-01,2003,8,2003-08
30,Mid USA Jack & Jill,"Michigan, MI",,March 2002,2002-03-01,2002,3,2002-03
30,Mid USA Jack & Jill,"Michigan, MI",,March 2003,2003-03-01,2003,3,2003-03
31,Mountain Magic,"South Lake Tahoe (near Reno), NV, USA",http://mountainmagic.dance,November 1999,1999-11-01,1999,11,1999-11
31,Mountain Magic,"South Lake Tahoe (near Reno), NV, USA",http://mountainmagic.dance,November 2000,2000-11-01,2000,11,2000-11
31,Mountain Magic,"South Lake Tahoe (near Reno), NV, USA",http://mountainmagic.dance,November 2001,2001-11-01,2001,11,2001-11
31,Mountain Magic,"South Lake Tahoe (near Reno), NV, USA",http://mountainmagic.dance,November 2002,2002-11-01,2002,11,2002-11
31,Mountain Magic,"South Lake Tahoe (near Reno), NV, USA",http://mountainmagic.dance,November 2003,2003-11-01,2003,11,2003-11
31,Mountain Magic,"South Lake Tahoe (near Reno), NV, USA",http://mountainmagic.dance,November 2004,2004-11-01,2004,11,2004-11
31,Mountain Magic,"South Lake Tahoe (near Reno), NV, USA",http://mountainmagic.dance,November 2005,2005-11-01,2005,11,2005-11
31,Mountain Magic,"South Lake Tahoe (near Reno), NV, USA",http://mountainmagic.dance,November 2006,2006-11-01,2006,11,2006-11
31,Mountain Magic,"South Lake Tahoe (near Reno), NV, USA",http://mountainmagic.dance,November 2007,2007-11-01,2007,11,2007-11
31,Mountain Magic,"South Lake Tahoe (near Reno), NV, USA",http://mountainmagic.dance,November 2008,2008-11-01,2008,11,2008-11
31,Mountain Magic,"South Lake Tahoe (near Reno), NV, USA",http://mountainmagic.dance,November 2009,2009-11-01,2009,11,2009-11
31,Mountain Magic,"South Lake Tahoe (near Reno), NV, USA",http://mountainmagic.dance,November 2010,2010-11-01,2010,11,2010-11
31,Mountain Magic,"South Lake Tahoe (near Reno), NV, USA",http://mountainmagic.dance,November 2011,2011-11-01,2011,11,2011-11
31,Mountain Magic,"South Lake Tahoe (near Reno), NV, USA",http://mountainmagic.dance,November 2012,2012-11-01,2012,11,2012-11
31,Mountain Magic,"South Lake Tahoe (near Reno), NV, USA",http://mountainmagic.dance,November 2013,2013-11-01,2013,11,2013-11
31,Mountain Magic,"South Lake Tahoe (near Reno), NV, USA",http://mountainmagic.dance,November 2014,2014-11-01,2014,11,2014-11
31,Mountain Magic,"South Lake Tahoe (near Reno), NV, USA",http://mountainmagic.dance,November 2015,2015-11-01,2015,11,2015-11
31,Mountain Magic,"South Lake Tahoe (near Reno), NV, USA",http://mountainmagic.dance,November 2016,2016-11-01,2016,11,2016-11
31,Mountain Magic,"South Lake Tahoe (near Reno), NV, USA",http://mountainmagic.dance,November 2017,2017-11-01,2017,11,2017-11
31,Mountain Magic,"South Lake Tahoe (near Reno), NV, USA",http://mountainmagic.dance,November 2018,2018-11-01,2018,11,2018-11
31,Mountain Magic,"South Lake Tahoe (near Reno), NV, USA",http://mountainmagic.dance,November 2019,2019-11-01,2019,11,2019-11
31,Mountain Magic,"South Lake Tahoe (near Reno), NV, USA",http://mountainmagic.dance,November 2022,2022-11-01,2022,11,2022-11
31,Mountain Magic,"South Lake Tahoe (near Reno), NV, USA",http://mountainmagic.dance,November 2023,2023-11-01,2023,11,2023-11
31,Mountain Magic,"South Lake Tahoe (near Reno), NV, USA",http://mountainmagic.dance,November 2024,2024-11-01,2024,11,2024-11
31,Mountain Magic,"South Lake Tahoe (near Reno), NV, USA",http://mountainmagic.dance,November 2025,2025-11-01,2025,11,2025-11
32,National Jitterbug Championships,"Long Beach, CA",,July 2001,2001-07-01,2001,7,2001-07
32,National Jitterbug Championships,"Long Beach, CA",,July 2002,2002-07-01,2002,7,2002-07
32,National Jitterbug Championships,"Long Beach, CA",,July 2003,2003-07-01,2003,7,2003-07
32,National Jitterbug Championships,"Long Beach, CA",,July 2004,2004-07-01,2004,7,2004-07
32,National Jitterbug Championships,"Long Beach, CA",,July 2007,2007-07-01,2007,7,2007-07
33,National New Year,"Dallas, TX",,December 1994,1994-12-01,1994,12,1994-12
33,National New Year,"Dallas, TX",,December 1995,1995-12-01,1995,12,1995-12
34,New England Swing Dance Championships,"Boston, MA",,September 1998,1998-09-01,1998,9,1998-09
34,New England Swing Dance Championships,"Boston, MA",,September 2001,2001-09-01,2001,9,2001-09
35,New England Swing Jam 1,"Boston, MA",,November 1995,1995-11-01,1995,11,1995-11
35,New England Swing Jam 1,"Boston, MA",,November 1996,1996-11-01,1996,11,1996-11
36,New Years Dance Camp,"Bakersfield, CA",,December 1997,1997-12-01,1997,12,1997-12
36,New Years Dance Camp,"Bakersfield, CA",,December 1998,1998-12-01,1998,12,1998-12
36,New Years Dance Camp,"Bakersfield, CA",,December 1999,1999-12-01,1999,12,1999-12
36,New Years Dance Camp,"Bakersfield, CA",,December 2000,2000-12-01,2000,12,2000-12
37,New Year's Dance Camp,"Palm Springs, CA",,December 2001,2001-12-01,2001,12,2001-12
37,New Year's Dance Camp,"Palm Springs, CA",,December 2002,2002-12-01,2002,12,2002-12
37,New Year's Dance Camp,"Palm Springs, CA",,December 2003,2003-12-01,2003,12,2003-12
37,New Year's Dance Camp,"Palm Springs, CA",,December 2004,2004-12-01,2004,12,2004-12
37,New Year's Dance Camp,"Palm Springs, CA",,December 2005,2005-12-01,2005,12,2005-12
37,New Year's Dance Camp,"Palm Springs, CA",,December 2006,2006-12-01,2006,12,2006-12
37,New Year's Dance Camp,"Palm Springs, CA",,December 2007,2007-12-01,2007,12,2007-12
37,New Year's Dance Camp,"Palm Springs, CA",,December 2009,2009-12-01,2009,12,2009-12
37,New Year's Dance Camp,"Palm Springs, CA",,January 2010,2010-01-01,2010,1,2010-01
37,New Year's Dance Camp,"Palm Springs, CA",,January 2011,2011-01-01,2011,1,2011-01
37,New Year's Dance Camp,"Palm Springs, CA",,January 2012,2012-01-01,2012,1,2012-01
38,New Year's Dance Championships,"Fresno, CA",,January 1999,1999-01-01,1999,1,1999-01
38,New Year's Dance Championships,"Fresno, CA",,January 2000,2000-01-01,2000,1,2000-01
39,New Year's Dance Extravaganza,"Framingham, MA",,December 2013,2013-12-01,2013,12,2013-12
39,New Year's Dance Extravaganza,"Framingham, MA",,January 1995,1995-01-01,1995,1,1995-01
39,New Year's Dance Extravaganza,"Framingham, MA",,January 1999,1999-01-01,1999,1,1999-01
39,New Year's Dance Extravaganza,"Framingham, MA",,January 2000,2000-01-01,2000,1,2000-01
39,New Year's Dance Extravaganza,"Framingham, MA",,January 2001,2001-01-01,2001,1,2001-01
39,New Year's Dance Extravaganza,"Framingham, MA",,January 2002,2002-01-01,2002,1,2002-01
39,New Year's Dance Extravaganza,"Framingham, MA",,January 2003,2003-01-01,2003,1,2003-01
39,New Year's Dance Extravaganza,"Framingham, MA",,January 2004,2004-01-01,2004,1,2004-01
39,New Year's Dance Extravaganza,"Framingham, MA",,January 2005,2005-01-01,2005,1,2005-01
39,New Year's Dance Extravaganza,"Framingham, MA",,January 2006,2006-01-01,2006,1,2006-01
39,New Year's Dance Extravaganza,"Framingham, MA",,January 2012,2012-01-01,2012,1,2012-01
39,New Year's Dance Extravaganza,"Framingham, MA",,January 2013,2013-01-01,2013,1,2013-01
39,New Year's Dance Extravaganza,"Framingham, MA",,January 2015,2015-01-01,2015,1,2015-01
39,New Year's Dance Extravaganza,"Framingham, MA",,January 2016,2016-01-01,2016,1,2016-01
39,New Year's Dance Extravaganza,"Framingham, MA",,January 2017,2017-01-01,2017,1,2017-01
39,New Year's Dance Extravaganza,"Framingham, MA",,January 2018,2018-01-01,2018,1,2018-01
39,New Year's Dance Extravaganza,"Framingham, MA",,January 2019,2019-01-01,2019,1,2019-01
39,New Year's Dance Extravaganza,"Framingham, MA",,January 2020,2020-01-01,2020,1,2020-01
40,North Atlantic Swing Dance Championships,"Cape Cod, MA",,April 1998,1998-04-01,1998,4,1998-04
40,North Atlantic Swing Dance Championships,"Cape Cod, MA",,April 1999,1999-04-01,1999,4,1999-04
40,North Atlantic Swing Dance Championships,"Cape Cod, MA",,April 2000,2000-04-01,2000,4,2000-04
40,North Atlantic Swing Dance Championships,"Cape Cod, MA",,April 2001,2001-04-01,2001,4,2001-04
40,North Atlantic Swing Dance Championships,"Cape Cod, MA",,April 2002,2002-04-01,2002,4,2002-04
40,North Atlantic Swing Dance Championships,"Cape Cod, MA",,April 2003,2003-04-01,2003,4,2003-04
