edition_id,event_id,event_name,event_year,event_month,division,dance,leader_tier,follower_tier,leader_status,follower_status,worst_status,leader_scored,follower_scored,est_min_entries,est_max_entries,both_roles_present,range_conflict
1844,197,5280 Westival,2015,3,Advanced,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1844,197,5280 Westival,2015,3,All-Star,West Coast Swing,1,1,matched,matched,matched,4,5,10,30,t,f
1844,197,5280 Westival,2015,3,Intermediate,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1844,197,5280 Westival,2015,3,Invitational,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1844,197,5280 Westival,2015,3,Master,West Coast Swing,1,1,matched,matched,matched,5,7,12,30,t,f
1844,197,5280 Westival,2015,3,Novice,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
107,9,Boston Tea Party,2015,3,Advanced,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
107,9,Boston Tea Party,2015,3,All-Star,West Coast Swing,2,1,matched,matched,matched,10,5,21,54,t,f
107,9,Boston Tea Party,2015,3,Intermediate,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
107,9,Boston Tea Party,2015,3,Master,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
107,9,Boston Tea Party,2015,3,Newcomer,West Coast Swing,2,3,matched,matched,matched,10,11,56,,t,f
107,9,Boston Tea Party,2015,3,Novice,West Coast Swing,3,3,matched,matched,matched,11,11,80,,t,f
1616,169,Dance Camp Chicago,2015,3,Advanced,West Coast Swing,1,1,matched,matched,matched,4,5,10,30,t,f
1616,169,Dance Camp Chicago,2015,3,All-Star,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1616,169,Dance Camp Chicago,2015,3,Intermediate,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1616,169,Dance Camp Chicago,2015,3,Newcomer,West Coast Swing,1,2,matched,matched,matched,5,10,21,54,t,f
1616,169,Dance Camp Chicago,2015,3,Novice,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1383,143,High Desert Dance Classic,2015,3,All-Star,West Coast Swing,1,1,matched,matched,matched,5,4,10,30,t,f
1383,143,High Desert Dance Classic,2015,3,Intermediate,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1383,143,High Desert Dance Classic,2015,3,Master,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1383,143,High Desert Dance Classic,2015,3,Novice,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
2189,245,Holy Land Open,2015,3,Advanced,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
2189,245,Holy Land Open,2015,3,Intermediate,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
2189,245,Holy Land Open,2015,3,Newcomer,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
2189,245,Holy Land Open,2015,3,Novice,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
997,92,MADjam,2015,3,Advanced,West Coast Swing,3,3,matched,matched,matched,15,15,80,,t,f
997,92,MADjam,2015,3,All-Star,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
997,92,MADjam,2015,3,Champion,West Coast Swing,2,2,matched,matched,matched,9,9,32,78,t,f
997,92,MADjam,2015,3,Intermediate,West Coast Swing,3,3,matched,matched,matched,15,15,80,,t,f
997,92,MADjam,2015,3,Master,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
997,92,MADjam,2015,3,Newcomer,West Coast Swing,3,3,matched,matched,matched,15,15,80,,t,f
997,92,MADjam,2015,3,Novice,West Coast Swing,3,3,matched,matched,matched,15,15,80,,t,f
1472,153,Novice Invitational,2015,3,Advanced,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1472,153,Novice Invitational,2015,3,Intermediate,West Coast Swing,1,2,matched,matched,matched,5,9,21,54,t,f
1472,153,Novice Invitational,2015,3,Master,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1472,153,Novice Invitational,2015,3,Novice,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
2178,244,Rose City Swing,2015,3,Advanced,West Coast Swing,2,1,matched,matched,matched,10,5,21,54,t,f
2178,244,Rose City Swing,2015,3,Intermediate,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
2178,244,Rose City Swing,2015,3,Invitational,West Coast Swing,1,1,matched,matched,matched,5,4,10,30,t,f
2178,244,Rose City Swing,2015,3,Newcomer,West Coast Swing,1,2,matched,matched,matched,5,10,21,54,t,f
2178,244,Rose City Swing,2015,3,Novice,West Coast Swing,2,3,matched,matched,matched,10,15,56,,t,f
1625,170,Russian Open WCS Championships,2015,3,Advanced,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1625,170,Russian Open WCS Championships,2015,3,Intermediate,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1625,170,Russian Open WCS Championships,2015,3,Novice,West Coast Swing,3,3,matched,matched,matched,15,15,80,,t,f
2191,246,Swing Escape,2015,3,Advanced,West Coast Swing,1,1,matched,matched,matched,5,4,10,30,t,f
2191,246,Swing Escape,2015,3,Intermediate,West Coast Swing,1,2,matched,matched,matched,5,8,21,54,t,f
2191,246,Swing Escape,2015,3,Novice,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1978,216,The Brazilian Open,2015,3,Intermediate,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1978,216,The Brazilian Open,2015,3,Novice,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1367,142,The Chicago Classic,2015,3,Advanced,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1367,142,The Chicago Classic,2015,3,All-Star,West Coast Swing,2,1,matched,matched,matched,9,5,21,54,t,f
1367,142,The Chicago Classic,2015,3,Intermediate,West Coast Swing,3,2,matched,matched,matched,10,10,56,,t,f
1367,142,The Chicago Classic,2015,3,Invitational,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1367,142,The Chicago Classic,2015,3,Master,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1367,142,The Chicago Classic,2015,3,Newcomer,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1367,142,The Chicago Classic,2015,3,Novice,West Coast Swing,3,3,matched,matched,matched,15,15,80,,t,f
1758,186,West in Lyon,2015,3,Advanced,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1758,186,West in Lyon,2015,3,All-Star,West Coast Swing,1,1,matched,matched,matched,5,4,10,30,t,f
1758,186,West in Lyon,2015,3,Intermediate,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1758,186,West in Lyon,2015,3,Newcomer,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1758,186,West in Lyon,2015,3,Novice,West Coast Swing,3,3,matched,matched,matched,15,15,80,,t,f
2177,243,Anti Valentines,2015,2,Intermediate,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
2177,243,Anti Valentines,2015,2,Newcomer,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
2177,243,Anti Valentines,2015,2,Novice,West Coast Swing,2,2,matched,matched,matched,10,9,32,78,t,f
161,12,Capital Swing Dance Convention,2015,2,Advanced,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
161,12,Capital Swing Dance Convention,2015,2,All-Star,West Coast Swing,2,1,matched,matched,matched,9,5,21,54,t,f
161,12,Capital Swing Dance Convention,2015,2,Champion,West Coast Swing,2,2,matched,matched,matched,9,9,32,78,t,f
161,12,Capital Swing Dance Convention,2015,2,Intermediate,West Coast Swing,3,3,matched,matched,matched,13,13,80,,t,f
161,12,Capital Swing Dance Convention,2015,2,Juniors,West Coast Swing,1,2,matched,matched,matched,5,9,21,54,t,f
161,12,Capital Swing Dance Convention,2015,2,Master,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
161,12,Capital Swing Dance Convention,2015,2,Novice,West Coast Swing,3,3,matched,matched,matched,12,12,80,,t,f
2167,242,Derby City Swing,2015,2,Advanced,West Coast Swing,1,2,matched,matched,matched,5,10,21,54,t,f
2167,242,Derby City Swing,2015,2,Intermediate,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
2167,242,Derby City Swing,2015,2,Newcomer,West Coast Swing,1,2,matched,matched,matched,5,6,21,54,t,f
2167,242,Derby City Swing,2015,2,Novice,West Coast Swing,3,3,matched,matched,matched,11,11,80,,t,f
1751,185,Sweetheart Swing Classic,2015,2,Advanced,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1751,185,Sweetheart Swing Classic,2015,2,All-Star,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1751,185,Sweetheart Swing Classic,2015,2,Intermediate,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1751,185,Sweetheart Swing Classic,2015,2,Master,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1751,185,Sweetheart Swing Classic,2015,2,Novice,West Coast Swing,2,3,matched,matched,matched,10,14,56,,t,f
1965,215,Swing & Snow,2015,2,Advanced,West Coast Swing,1,1,matched,matched,matched,4,5,10,30,t,f
1965,215,Swing & Snow,2015,2,Intermediate,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1965,215,Swing & Snow,2015,2,Newcomer,West Coast Swing,1,2,matched,matched,matched,5,9,21,54,t,f
1965,215,Swing & Snow,2015,2,Novice,West Coast Swing,3,3,matched,matched,matched,14,14,80,,t,f
1858,200,Austin Swing Dance Championships,2015,1,Advanced,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1858,200,Austin Swing Dance Championships,2015,1,All-Star,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1858,200,Austin Swing Dance Championships,2015,1,Intermediate,West Coast Swing,2,3,matched,matched,matched,10,15,56,,t,f
1858,200,Austin Swing Dance Championships,2015,1,Master,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1858,200,Austin Swing Dance Championships,2015,1,Novice,West Coast Swing,3,3,matched,matched,matched,15,15,80,,t,f
1737,184,BudaFest Open WCS Championships,2015,1,Advanced,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1737,184,BudaFest Open WCS Championships,2015,1,All-Star,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1737,184,BudaFest Open WCS Championships,2015,1,Intermediate,West Coast Swing,3,3,matched,matched,matched,14,14,80,,t,f
1737,184,BudaFest Open WCS Championships,2015,1,Newcomer,West Coast Swing,3,3,matched,matched,matched,14,14,80,,t,f
1737,184,BudaFest Open WCS Championships,2015,1,Novice,West Coast Swing,3,3,matched,matched,matched,15,15,80,,t,f
2559,334,Countdown Swing Boston,2015,1,Advanced,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
2559,334,Countdown Swing Boston,2015,1,Intermediate,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
2559,334,Countdown Swing Boston,2015,1,Newcomer,West Coast Swing,1,2,matched,matched,matched,5,10,21,54,t,f
2559,334,Countdown Swing Boston,2015,1,Novice,West Coast Swing,2,3,matched,matched,matched,10,10,56,,t,f
427,42,Floorplay Swing Vacation,2015,1,Advanced,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
427,42,Floorplay Swing Vacation,2015,1,Intermediate,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
427,42,Floorplay Swing Vacation,2015,1,Master,West Coast Swing,1,2,matched,matched,matched,5,10,21,54,t,f
427,42,Floorplay Swing Vacation,2015,1,Novice,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1723,183,Freedom Swing Dance Challenge,2015,1,Advanced,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1723,183,Freedom Swing Dance Challenge,2015,1,All-Star,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1723,183,Freedom Swing Dance Challenge,2015,1,Champion,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1723,183,Freedom Swing Dance Challenge,2015,1,Intermediate,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1723,183,Freedom Swing Dance Challenge,2015,1,Master,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1723,183,Freedom Swing Dance Challenge,2015,1,Newcomer,West Coast Swing,2,2,ambiguous,matched,ambiguous,7,9,32,78,t,f
1723,183,Freedom Swing Dance Challenge,2015,1,Novice,West Coast Swing,3,3,matched,matched,matched,11,15,80,,t,f
697,62,Monterey SwingFest,2015,1,Advanced,West Coast Swing,1,2,matched,matched,matched,5,8,21,54,t,f
697,62,Monterey SwingFest,2015,1,Champion,West Coast Swing,2,2,matched,matched,matched,9,9,32,78,t,f
697,62,Monterey SwingFest,2015,1,Intermediate,West Coast Swing,2,2,matched,matched,matched,10,9,32,78,t,f
697,62,Monterey SwingFest,2015,1,Master,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
697,62,Monterey SwingFest,2015,1,Novice,West Coast Swing,2,3,matched,matched,matched,10,15,56,,t,f
2164,241,Moscow Xmas Dance Camp,2015,1,Intermediate,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
2164,241,Moscow Xmas Dance Camp,2015,1,Newcomer,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
2164,241,Moscow Xmas Dance Camp,2015,1,Novice,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1958,214,New Year's Swing Fling,2015,1,Advanced,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1958,214,New Year's Swing Fling,2015,1,All-Star,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1958,214,New Year's Swing Fling,2015,1,Intermediate,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1958,214,New Year's Swing Fling,2015,1,Newcomer,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1958,214,New Year's Swing Fling,2015,1,Novice,West Coast Swing,3,3,matched,matched,matched,15,15,80,,t,f
1824,195,Palm Springs New Years Swing Dance Classic,2015,1,Advanced,West Coast Swing,2,1,matched,matched,matched,8,5,21,54,t,f
1824,195,Palm Springs New Years Swing Dance Classic,2015,1,All-Star,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1824,195,Palm Springs New Years Swing Dance Classic,2015,1,Champion,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1824,195,Palm Springs New Years Swing Dance Classic,2015,1,Intermediate,West Coast Swing,3,3,matched,matched,matched,15,15,80,,t,f
1824,195,Palm Springs New Years Swing Dance Classic,2015,1,Master,West Coast Swing,1,2,matched,matched,matched,5,8,21,54,t,f
1824,195,Palm Springs New Years Swing Dance Classic,2015,1,Newcomer,West Coast Swing,1,1,matched,matched,matched,5,4,10,30,t,f
1824,195,Palm Springs New Years Swing Dance Classic,2015,1,Novice,West Coast Swing,3,3,matched,matched,matched,15,15,80,,t,f
1353,141,Spotlight New Year's Celebration,2015,1,Advanced,West Coast Swing,1,2,matched,matched,matched,5,10,21,54,t,f
1353,141,Spotlight New Year's Celebration,2015,1,All-Star,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1353,141,Spotlight New Year's Celebration,2015,1,Intermediate,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1353,141,Spotlight New Year's Celebration,2015,1,Master,West Coast Swing,1,2,matched,matched,matched,5,10,21,54,t,f
1353,141,Spotlight New Year's Celebration,2015,1,Newcomer,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1353,141,Spotlight New Year's Celebration,2015,1,Novice,West Coast Swing,3,3,matched,matched,matched,10,10,80,,t,f
1832,196,SwingCouver,2015,1,Advanced,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1832,196,SwingCouver,2015,1,All-Star,West Coast Swing,2,1,matched,matched,matched,8,5,21,54,t,f
1832,196,SwingCouver,2015,1,Intermediate,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1832,196,SwingCouver,2015,1,Invitational,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1832,196,SwingCouver,2015,1,Newcomer,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1832,196,SwingCouver,2015,1,Novice,West Coast Swing,3,3,matched,matched,matched,15,15,80,,t,f
2155,240,Westie Gala,2015,1,Intermediate,West Coast Swing,1,2,matched,matched,matched,5,9,21,54,t,f
2155,240,Westie Gala,2015,1,Newcomer,West Coast Swing,2,2,matched,matched,matched,9,10,32,78,t,f
2155,240,Westie Gala,2015,1,Novice,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1465,152,Worlds UCWDC,2015,1,Advanced,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1465,152,Worlds UCWDC,2015,1,Intermediate,West Coast Swing,1,2,matched,matched,matched,5,10,21,54,t,f
1465,152,Worlds UCWDC,2015,1,Novice,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1950,213,Swingtimate,2014,12,Advanced,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1950,213,Swingtimate,2014,12,Intermediate,West Coast Swing,2,2,matched,matched,matched,9,9,32,78,t,f
1950,213,Swingtimate,2014,12,Novice,West Coast Swing,3,3,matched,matched,matched,15,15,80,,t,f
1938,212,The After Party (TAP),2014,12,Advanced,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1938,212,The After Party (TAP),2014,12,All-Star,West Coast Swing,2,1,matched,matched,matched,6,5,21,54,t,f
1938,212,The After Party (TAP),2014,12,Intermediate,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1938,212,The After Party (TAP),2014,12,Invitational,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1938,212,The After Party (TAP),2014,12,Novice,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
2153,239,The Challenge,2014,12,Advanced,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
2153,239,The Challenge,2014,12,Intermediate,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
2153,239,The Challenge,2014,12,Master,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
2153,239,The Challenge,2014,12,Newcomer,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
2153,239,The Challenge,2014,12,Novice,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
2143,238,Winter White,2014,12,Advanced,West Coast Swing,1,1,matched,matched,matched,5,4,10,30,t,f
2143,238,Winter White,2014,12,Intermediate,West Coast Swing,1,2,matched,matched,matched,5,9,21,54,t,f
2143,238,Winter White,2014,12,Newcomer,West Coast Swing,1,2,matched,matched,matched,5,9,21,54,t,f
2143,238,Winter White,2014,12,Novice,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
963,87,CASH Bash,2014,11,Advanced,West Coast Swing,1,1,matched,matched,matched,4,5,10,30,t,f
963,87,CASH Bash,2014,11,All-Star,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
963,87,CASH Bash,2014,11,Intermediate,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
963,87,CASH Bash,2014,11,Master,West Coast Swing,1,2,matched,matched,matched,5,10,21,54,t,f
963,87,CASH Bash,2014,11,Newcomer,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
963,87,CASH Bash,2014,11,Novice,West Coast Swing,2,3,matched,matched,matched,10,11,56,,t,f
1710,181,DC Swing eXperience (DCSX),2014,11,Advanced,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1710,181,DC Swing eXperience (DCSX),2014,11,All-Star,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1710,181,DC Swing eXperience (DCSX),2014,11,Champion,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1710,181,DC Swing eXperience (DCSX),2014,11,Intermediate,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1710,181,DC Swing eXperience (DCSX),2014,11,Newcomer,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1710,181,DC Swing eXperience (DCSX),2014,11,Novice,West Coast Swing,2,3,matched,matched,matched,10,11,56,,t,f
1800,194,Moscow Westie Fest,2014,11,Advanced,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
1800,194,Moscow Westie Fest,2014,11,Intermediate,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1800,194,Moscow Westie Fest,2014,11,Newcomer,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
1800,194,Moscow Westie Fest,2014,11,Novice,West Coast Swing,3,3,matched,matched,matched,14,14,80,,t,f
382,31,Mountain Magic,2014,11,Advanced,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
382,31,Mountain Magic,2014,11,All-Star,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
382,31,Mountain Magic,2014,11,Intermediate,West Coast Swing,1,1,matched,matched,matched,5,5,10,30,t,f
382,31,Mountain Magic,2014,11,Master,West Coast Swing,1,2,matched,matched,matched,5,10,21,54,t,f
382,31,Mountain Magic,2014,11,Novice,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
908,79,Sea to Sky,2014,11,Advanced,West Coast Swing,2,2,matched,matched,matched,10,10,32,78,t,f
908,79,Sea to Sky,2014,11,Intermediate,West Coast Swing,2,3,matched,matched,matched,10,11,56,,t,f
908,79,Sea to Sky,2014,11,Invitational,West Coast Swing,1,1,matched,matched,matched,5,4,10,30,t,f
