dancer_id,role,dance,level,total_points,update_date
501,Follower,West Coast Swing,Advanced,4,2026-07-20
502,Follower,West Coast Swing,Advanced,6,2026-07-20
503,Follower,West Coast Swing,Advanced,12,2026-07-20
503,Follower,West Coast Swing,Master,6,2026-07-20
503,Follower,West Coast Swing,Professional,7,2026-07-20
504,Leader,West Coast Swing,Novice,17,2026-07-20
505,Follower,West Coast Swing,Advanced,2,2026-07-20
506,Follower,West Coast Swing,Advanced,6,2026-07-20
506,Follower,West Coast Swing,Professional,4,2026-07-20
508,Leader,West Coast Swing,Advanced,2,2026-07-20
508,Leader,West Coast Swing,Intermediate,4,2026-07-20
508,Leader,West Coast Swing,Novice,13,2026-07-20
507,Follower,West Coast Swing,Intermediate,1,2026-07-20
507,Follower,West Coast Swing,Novice,4,2026-07-20
507,Follower,West Coast Swing,Sophisticated,6,2026-07-20
509,Follower,West Coast Swing,Novice,10,2026-07-20
510,Leader,West Coast Swing,Champion,4,2026-07-20
510,Leader,West Coast Swing,Invitational,6,2026-07-20
510,Leader,West Coast Swing,Advanced,130,2026-07-20
510,Leader,West Coast Swing,Intermediate,37,2026-07-20
511,Follower,West Coast Swing,Advanced,3,2026-07-20
512,Follower,West Coast Swing,Novice,6,2026-07-20
514,Follower,West Coast Swing,Advanced,8,2026-07-20
516,Follower,West Coast Swing,Advanced,30,2026-07-20
516,Follower,West Coast Swing,Novice,6,2026-07-20
515,Follower,West Coast Swing,Advanced,14,2026-07-20
515,Follower,West Coast Swing,Intermediate,4,2026-07-20
515,Follower,West Coast Swing,Novice,2,2026-07-20
515,Follower,West Coast Swing,Master,67,2026-07-20
517,Follower,West Coast Swing,Novice,4,2026-07-20
517,Follower,West Coast Swing,Master,3,2026-07-20
513,Follower,West Coast Swing,Advanced,4,2026-07-20
518,Follower,West Coast Swing,Intermediate,8,2026-07-20
518,Follower,West Coast Swing,Novice,6,2026-07-20
519,Leader,West Coast Swing,Champion,1,2026-07-20
519,Leader,West Coast Swing,Invitational,15,2026-07-20
519,Leader,West Coast Swing,Advanced,18,2026-07-20
519,Leader,West Coast Swing,Master,9,2026-07-20
519,Leader,West Coast Swing,Professional,14,2026-07-20
520,Leader,West Coast Swing,Advanced,6,2026-07-20
520,Leader,West Coast Swing,Master,11,2026-07-20
521,Follower,West Coast Swing,Advanced,12,2026-07-20
521,Follower,West Coast Swing,Novice,4,2026-07-20
523,Follower,West Coast Swing,Advanced,3,2026-07-20
524,Follower,West Coast Swing,Advanced,4,2026-07-20
525,Leader,West Coast Swing,Professional,3,2026-07-20
526,Leader,West Coast Swing,All-Star,1,2026-07-20
526,Leader,West Coast Swing,Advanced,59,2026-07-20
526,Leader,West Coast Swing,Professional,3,2026-07-20
526,Leader,West Coast Swing,Teacher,1,2026-07-20
528,Leader,West Coast Swing,Novice,3,2026-07-20
529,Follower,West Coast Swing,Novice,2,2026-07-20
530,Leader,West Coast Swing,Advanced,3,2026-07-20
531,Follower,West Coast Swing,Advanced,24,2026-07-20
531,Follower,West Coast Swing,Novice,0,2026-07-20
531,Follower,West Coast Swing,Teacher,4,2026-07-20
532,Leader,West Coast Swing,Professional,6,2026-07-20
533,Leader,West Coast Swing,Newcomer,4,2026-07-20
535,Leader,West Coast Swing,Intermediate,1,2026-07-20
535,Leader,West Coast Swing,Novice,8,2026-07-20
536,Follower,West Coast Swing,Intermediate,2,2026-07-20
536,Follower,West Coast Swing,Novice,8,2026-07-20
537,Follower,West Coast Swing,Intermediate,6,2026-07-20
537,Follower,West Coast Swing,Novice,13,2026-07-20
537,Follower,West Coast Swing,Master,3,2026-07-20
538,Follower,West Coast Swing,Novice,16,2026-07-20
540,Follower,West Coast Swing,Master,24,2026-07-20
540,Follower,West Coast Swing,Professional,10,2026-07-20
541,Leader,West Coast Swing,Advanced,6,2026-07-20
541,Leader,West Coast Swing,Intermediate,6,2026-07-20
542,Follower,West Coast Swing,Advanced,21,2026-07-20
542,Follower,West Coast Swing,Novice,10,2026-07-20
543,Leader,West Coast Swing,Intermediate,3,2026-07-20
543,Leader,West Coast Swing,Novice,8,2026-07-20
544,Follower,West Coast Swing,Advanced,3,2026-07-20
545,Follower,West Coast Swing,Novice,3,2026-07-20
547,Follower,West Coast Swing,Advanced,3,2026-07-20
548,Follower,West Coast Swing,Invitational,10,2026-07-20
548,Follower,West Coast Swing,Advanced,28,2026-07-20
548,Follower,West Coast Swing,Intermediate,13,2026-07-20
548,Follower,West Coast Swing,Novice,4,2026-07-20
548,Follower,West Coast Swing,Master,126,2026-07-20
549,Follower,West Coast Swing,Novice,4,2026-07-20
550,Follower,West Coast Swing,Intermediate,10,2026-07-20
550,Follower,West Coast Swing,Master,7,2026-07-20
551,Leader,West Coast Swing,Juniors,2,2026-07-20
552,Follower,West Coast Swing,Advanced,41,2026-07-20
552,Follower,West Coast Swing,Intermediate,33,2026-07-20
552,Follower,West Coast Swing,Novice,14,2026-07-20
552,Follower,West Coast Swing,Master,46,2026-07-20
554,Leader,West Coast Swing,Intermediate,13,2026-07-20
555,Follower,West Coast Swing,Novice,12,2026-07-20
556,Follower,West Coast Swing,Intermediate,1,2026-07-20
556,Follower,West Coast Swing,Novice,4,2026-07-20
557,Follower,West Coast Swing,Master,4,2026-07-20
558,Leader,West Coast Swing,Intermediate,1,2026-07-20
558,Leader,West Coast Swing,Novice,13,2026-07-20
559,Follower,West Coast Swing,Advanced,19,2026-07-20
559,Follower,West Coast Swing,Novice,4,2026-07-20
560,Leader,West Coast Swing,Novice,8,2026-07-20
560,Leader,West Coast Swing,Master,27,2026-07-20
561,Follower,West Coast Swing,Professional,2,2026-07-20
562,Leader,West Coast Swing,Advanced,20,2026-07-20
562,Leader,West Coast Swing,Novice,4,2026-07-20
562,Leader,West Coast Swing,Master,4,2026-07-20
563,Follower,West Coast Swing,Advanced,2,2026-07-20
563,Follower,West Coast Swing,Novice,15,2026-07-20
564,Leader,West Coast Swing,Novice,10,2026-07-20
565,Follower,West Coast Swing,Novice,3,2026-07-20
566,Leader,West Coast Swing,Advanced,4,2026-07-20
566,Leader,West Coast Swing,Intermediate,24,2026-07-20
566,Leader,West Coast Swing,Novice,14,2026-07-20
566,Leader,West Coast Swing,Master,8,2026-07-20
567,Follower,West Coast Swing,Novice,7,2026-07-20
568,Leader,West Coast Swing,Novice,2,2026-07-20
569,Leader,West Coast Swing,Advanced,2,2026-07-20
569,Leader,West Coast Swing,Intermediate,7,2026-07-20
569,Leader,West Coast Swing,Novice,28,2026-07-20
569,Leader,West Coast Swing,Master,4,2026-07-20
570,Leader,West Coast Swing,Intermediate,6,2026-07-20
571,Leader,West Coast Swing,Advanced,2,2026-07-20
572,Follower,West Coast Swing,Novice,10,2026-07-20
573,Leader,West Coast Swing,Advanced,10,2026-07-20
574,Follower,West Coast Swing,Novice,3,2026-07-20
575,Leader,West Coast Swing,Intermediate,3,2026-07-20
575,Leader,West Coast Swing,Professional,4,2026-07-20
576,Leader,West Coast Swing,Intermediate,3,2026-07-20
576,Leader,West Coast Swing,Novice,10,2026-07-20
577,Follower,West Coast Swing,Juniors,6,2026-07-20
578,Leader,West Coast Swing,All-Star,2,2026-07-20
578,Leader,West Coast Swing,Advanced,54,2026-07-20
578,Leader,West Coast Swing,Master,7,2026-07-20
578,Leader,West Coast Swing,Professional,8,2026-07-20
578,Leader,West Coast Swing,Teacher,0,2026-07-20
579,Leader,West Coast Swing,Novice,1,2026-07-20
580,Leader,West Coast Swing,Novice,6,2026-07-20
581,Follower,West Coast Swing,Master,1,2026-07-20
581,Follower,West Coast Swing,Professional,5,2026-07-20
582,Leader,West Coast Swing,Novice,3,2026-07-20
582,Leader,West Coast Swing,Newcomer,4,2026-07-20
583,Follower,West Coast Swing,Newcomer,3,2026-07-20
585,Follower,West Coast Swing,Invitational,7,2026-07-20
585,Follower,West Coast Swing,Professional,54,2026-07-20
584,Follower,West Coast Swing,Advanced,69,2026-07-20
584,Follower,West Coast Swing,Intermediate,27,2026-07-20
584,Follower,West Coast Swing,Novice,0,2026-07-20
584,Follower,West Coast Swing,Master,107,2026-07-20
587,Follower,West Coast Swing,Advanced,4,2026-07-20
588,Follower,West Coast Swing,Intermediate,4,2026-07-20
588,Follower,West Coast Swing,Novice,0,2026-07-20
586,Follower,West Coast Swing,Intermediate,3,2026-07-20
586,Follower,West Coast Swing,Novice,1,2026-07-20
589,Follower,West Coast Swing,Advanced,7,2026-07-20
590,Leader,West Coast Swing,Advanced,4,2026-07-20
590,Leader,West Coast Swing,Intermediate,16,2026-07-20
590,Leader,West Coast Swing,Novice,23,2026-07-20
591,Follower,West Coast Swing,Advanced,7,2026-07-20
591,Follower,West Coast Swing,Master,10,2026-07-20
592,Follower,West Coast Swing,Advanced,22,2026-07-20
592,Follower,West Coast Swing,Intermediate,6,2026-07-20
594,Follower,West Coast Swing,Novice,3,2026-07-20
595,Follower,West Coast Swing,Newcomer,2,2026-07-20
596,Follower,West Coast Swing,Champion,14,2026-07-20
596,Follower,West Coast Swing,Invitational,48,2026-07-20
596,Follower,West Coast Swing,All-Star,16,2026-07-20
596,Follower,West Coast Swing,Advanced,38,2026-07-20
596,Follower,West Coast Swing,Novice,6,2026-07-20
596,Follower,West Coast Swing,Professional,27,2026-07-20
597,Follower,West Coast Swing,Novice,0,2026-07-20
598,Leader,West Coast Swing,Advanced,1,2026-07-20
598,Leader,West Coast Swing,Professional,14,2026-07-20
599,Follower,West Coast Swing,Champion,10,2026-07-20
599,Follower,West Coast Swing,Invitational,13,2026-07-20
599,Follower,West Coast Swing,Advanced,30,2026-07-20
599,Follower,West Coast Swing,Professional,12,2026-07-20
600,Follower,West Coast Swing,Advanced,6,2026-07-20
600,Follower,West Coast Swing,Intermediate,9,2026-07-20
601,Leader,West Coast Swing,Advanced,2,2026-07-20
602,Leader,West Coast Swing,Novice,8,2026-07-20
602,Leader,West Coast Swing,Newcomer,4,2026-07-20
603,Leader,West Coast Swing,Advanced,6,2026-07-20
603,Leader,West Coast Swing,Novice,10,2026-07-20
604,Follower,West Coast Swing,Advanced,26,2026-07-20
605,Leader,West Coast Swing,Juniors,6,2026-07-20
606,Follower,West Coast Swing,All-Star,2,2026-07-20
606,Follower,West Coast Swing,Advanced,45,2026-07-20
606,Follower,West Coast Swing,Teacher,11,2026-07-20
608,Follower,West Coast Swing,Advanced,14,2026-07-20
609,Leader,West Coast Swing,Novice,4,2026-07-20
610,Follower,West Coast Swing,Advanced,4,2026-07-20
610,Follower,West Coast Swing,Intermediate,7,2026-07-20
611,Leader,West Coast Swing,Advanced,20,2026-07-20
611,Leader,West Coast Swing,Novice,0,2026-07-20
611,Leader,West Coast Swing,Juniors,13,2026-07-20
612,Follower,West Coast Swing,Advanced,9,2026-07-20
612,Follower,West Coast Swing,Novice,10,2026-07-20
612,Follower,West Coast Swing,Juniors,12,2026-07-20
613,Follower,West Coast Swing,Novice,6,2026-07-20
614,Follower,West Coast Swing,Novice,4,2026-07-20
615,Follower,West Coast Swing,Advanced,24,2026-07-20
615,Follower,West Coast Swing,Novice,16,2026-07-20
615,Follower,West Coast Swing,Professional,0,2026-07-20
617,Follower,West Coast Swing,Champion,20,2026-07-20
617,Follower,West Coast Swing,Invitational,8,2026-07-20
617,Follower,West Coast Swing,All-Star,10,2026-07-20
617,Follower,West Coast Swing,Advanced,35,2026-07-20
617,Follower,West Coast Swing,Novice,16,2026-07-20
1493,Leader,Lindy,Advanced,1,2026-07-20
617,Follower,West Coast Swing,Professional,18,2026-07-20
617,Follower,West Coast Swing,Teacher,3,2026-07-20
618,Follower,West Coast Swing,Invitational,2,2026-07-20
618,Follower,West Coast Swing,All-Star,10,2026-07-20
618,Follower,West Coast Swing,Advanced,80,2026-07-20
618,Follower,West Coast Swing,Novice,10,2026-07-20
618,Follower,West Coast Swing,Professional,0,2026-07-20
619,Follower,West Coast Swing,Champion,680,2026-07-20
619,Follower,West Coast Swing,Invitational,230,2026-07-20
619,Follower,West Coast Swing,All-Star,31,2026-07-20
619,Follower,West Coast Swing,Advanced,38,2026-07-20
619,Follower,West Coast Swing,Novice,10,2026-07-20
619,Follower,West Coast Swing,Juniors,6,2026-07-20
619,Follower,West Coast Swing,Professional,199,2026-07-20
620,Leader,West Coast Swing,Newcomer,0,2026-07-20
620,Leader,West Coast Swing,Juniors,0,2026-07-20
621,Leader,West Coast Swing,Advanced,39,2026-07-20
621,Leader,West Coast Swing,Intermediate,0,2026-07-20
621,Leader,West Coast Swing,Novice,10,2026-07-20
621,Leader,West Coast Swing,Professional,14,2026-07-20
623,Follower,West Coast Swing,Novice,6,2026-07-20
624,Leader,West Coast Swing,Invitational,15,2026-07-20
624,Leader,West Coast Swing,All-Star,3,2026-07-20
624,Leader,West Coast Swing,Advanced,12,2026-07-20
624,Leader,West Coast Swing,Professional,16,2026-07-20
625,Follower,West Coast Swing,Advanced,14,2026-07-20
625,Follower,West Coast Swing,Novice,3,2026-07-20
625,Follower,West Coast Swing,Professional,4,2026-07-20
626,Follower,West Coast Swing,Intermediate,5,2026-07-20
626,Follower,West Coast Swing,Novice,6,2026-07-20
626,Follower,West Coast Swing,Master,0,2026-07-20
627,Leader,West Coast Swing,Advanced,30,2026-07-20
627,Leader,West Coast Swing,Novice,20,2026-07-20
627,Leader,West Coast Swing,Professional,13,2026-07-20
629,Leader,West Coast Swing,Novice,6,2026-07-20
628,Follower,West Coast Swing,Novice,2,2026-07-20
630,Leader,West Coast Swing,Novice,12,2026-07-20
631,Follower,West Coast Swing,Advanced,3,2026-07-20
631,Follower,West Coast Swing,Intermediate,3,2026-07-20
632,Leader,West Coast Swing,Advanced,8,2026-07-20
632,Leader,West Coast Swing,Professional,1,2026-07-20
633,Leader,West Coast Swing,Novice,6,2026-07-20
634,Leader,West Coast Swing,Novice,0,2026-07-20
635,Leader,West Coast Swing,Advanced,40,2026-07-20
635,Leader,West Coast Swing,Master,1,2026-07-20
635,Leader,West Coast Swing,Professional,2,2026-07-20
637,Follower,West Coast Swing,Advanced,6,2026-07-20
637,Follower,West Coast Swing,Master,1,2026-07-20
637,Follower,West Coast Swing,Professional,17,2026-07-20
639,Follower,West Coast Swing,Novice,4,2026-07-20
640,Follower,West Coast Swing,Invitational,2,2026-07-20
640,Follower,West Coast Swing,All-Star,23,2026-07-20
640,Follower,West Coast Swing,Advanced,41,2026-07-20
641,Follower,West Coast Swing,Novice,14,2026-07-20
642,Follower,West Coast Swing,Novice,2,2026-07-20
643,Leader,West Coast Swing,Champion,8,2026-07-20
643,Leader,West Coast Swing,Invitational,2,2026-07-20
643,Leader,West Coast Swing,All-Star,13,2026-07-20
643,Leader,West Coast Swing,Advanced,98,2026-07-20
643,Leader,West Coast Swing,Intermediate,6,2026-07-20
643,Leader,West Coast Swing,Professional,9,2026-07-20
643,Leader,West Coast Swing,Teacher,2,2026-07-20
644,Leader,West Coast Swing,Intermediate,5,2026-07-20
644,Leader,West Coast Swing,Novice,5,2026-07-20
646,Follower,West Coast Swing,Novice,3,2026-07-20
647,Leader,West Coast Swing,Novice,2,2026-07-20
645,Leader,West Coast Swing,Champion,5,2026-07-20
645,Leader,West Coast Swing,Invitational,16,2026-07-20
645,Leader,West Coast Swing,All-Star,31,2026-07-20
645,Leader,West Coast Swing,Advanced,160,2026-07-20
645,Leader,West Coast Swing,Novice,10,2026-07-20
645,Leader,West Coast Swing,Professional,42,2026-07-20
645,Leader,West Coast Swing,Teacher,12,2026-07-20
648,Leader,West Coast Swing,Novice,6,2026-07-20
648,Leader,West Coast Swing,Newcomer,6,2026-07-20
649,Leader,West Coast Swing,Advanced,10,2026-07-20
650,Follower,West Coast Swing,Advanced,6,2026-07-20
650,Follower,West Coast Swing,Novice,3,2026-07-20
651,Follower,West Coast Swing,Intermediate,4,2026-07-20
653,Follower,West Coast Swing,Advanced,9,2026-07-20
653,Follower,West Coast Swing,Intermediate,4,2026-07-20
652,Leader,West Coast Swing,Champion,3,2026-07-20
652,Leader,West Coast Swing,Invitational,14,2026-07-20
652,Leader,West Coast Swing,Advanced,30,2026-07-20
652,Leader,West Coast Swing,Intermediate,4,2026-07-20
652,Leader,West Coast Swing,Novice,5,2026-07-20
652,Leader,West Coast Swing,Professional,15,2026-07-20
652,Leader,West Coast Swing,Teacher,7,2026-07-20
654,Follower,West Coast Swing,Novice,0,2026-07-20
655,Follower,West Coast Swing,Advanced,41,2026-07-20
655,Follower,West Coast Swing,Professional,4,2026-07-20
656,Leader,West Coast Swing,Advanced,1,2026-07-20
656,Leader,West Coast Swing,Novice,4,2026-07-20
657,Leader,West Coast Swing,Novice,6,2026-07-20
658,Follower,West Coast Swing,Advanced,0,2026-07-20
658,Follower,West Coast Swing,Intermediate,0,2026-07-20
661,Follower,West Coast Swing,Novice,4,2026-07-20
659,Follower,West Coast Swing,Novice,10,2026-07-20
662,Follower,West Coast Swing,Intermediate,22,2026-07-20
662,Follower,West Coast Swing,Novice,4,2026-07-20
660,Follower,West Coast Swing,Champion,181,2026-07-20
660,Follower,West Coast Swing,Invitational,130,2026-07-20
660,Follower,West Coast Swing,All-Star,2,2026-07-20
660,Follower,West Coast Swing,Professional,337,2026-07-20
664,Leader,West Coast Swing,Novice,6,2026-07-20
663,Follower,West Coast Swing,Advanced,32,2026-07-20
663,Follower,West Coast Swing,Intermediate,1,2026-07-20
666,Follower,West Coast Swing,Advanced,3,2026-07-20
668,Follower,West Coast Swing,Novice,3,2026-07-20
667,Leader,West Coast Swing,Advanced,2,2026-07-20
667,Leader,West Coast Swing,Novice,2,2026-07-20
669,Leader,West Coast Swing,Advanced,48,2026-07-20
669,Leader,West Coast Swing,Novice,10,2026-07-20
669,Leader,West Coast Swing,Master,5,2026-07-20
670,Follower,West Coast Swing,Intermediate,6,2026-07-20
670,Follower,West Coast Swing,Novice,10,2026-07-20
670,Follower,West Coast Swing,Master,15,2026-07-20
671,Follower,West Coast Swing,Novice,0,2026-07-20
672,Leader,West Coast Swing,Advanced,5,2026-07-20
672,Leader,West Coast Swing,Intermediate,4,2026-07-20
672,Leader,West Coast Swing,Novice,26,2026-07-20
672,Leader,West Coast Swing,Newcomer,6,2026-07-20
672,Leader,West Coast Swing,Master,23,2026-07-20
673,Follower,West Coast Swing,Novice,1,2026-07-20
673,Follower,West Coast Swing,Newcomer,6,2026-07-20
674,Leader,West Coast Swing,Advanced,1,2026-07-20
675,Follower,West Coast Swing,Intermediate,11,2026-07-20
675,Follower,West Coast Swing,Master,1,2026-07-20
676,Follower,West Coast Swing,Advanced,18,2026-07-20
676,Follower,West Coast Swing,Professional,19,2026-07-20
676,Follower,West Coast Swing,Teacher,1,2026-07-20
678,Leader,West Coast Swing,Advanced,6,2026-07-20
678,Leader,West Coast Swing,Intermediate,1,2026-07-20
678,Leader,West Coast Swing,Novice,10,2026-07-20
677,Leader,West Coast Swing,Champion,29,2026-07-20
677,Leader,West Coast Swing,Invitational,8,2026-07-20
677,Leader,West Coast Swing,All-Star,1,2026-07-20
677,Leader,West Coast Swing,Advanced,36,2026-07-20
677,Leader,West Coast Swing,Professional,127,2026-07-20
677,Leader,West Coast Swing,Teacher,1,2026-07-20
679,Leader,West Coast Swing,Advanced,4,2026-07-20
679,Leader,West Coast Swing,Intermediate,10,2026-07-20
679,Leader,West Coast Swing,Novice,10,2026-07-20
681,Follower,West Coast Swing,Advanced,28,2026-07-20
681,Follower,West Coast Swing,Novice,1,2026-07-20
681,Follower,Lindy,Advanced,17,2026-07-20
682,Leader,West Coast Swing,Novice,6,2026-07-20
682,Leader,West Coast Swing,Newcomer,0,2026-07-20
683,Leader,West Coast Swing,Intermediate,3,2026-07-20
683,Leader,West Coast Swing,Novice,17,2026-07-20
683,Leader,West Coast Swing,Master,49,2026-07-20
684,Leader,West Coast Swing,Novice,1,2026-07-20
685,Leader,West Coast Swing,Newcomer,6,2026-07-20
685,Leader,West Coast Swing,Master,0,2026-07-20
686,Leader,West Coast Swing,Advanced,8,2026-07-20
686,Leader,West Coast Swing,Novice,0,2026-07-20
687,Follower,West Coast Swing,Novice,5,2026-07-20
687,Follower,West Coast Swing,Newcomer,10,2026-07-20
688,Follower,West Coast Swing,Master,4,2026-07-20
689,Follower,West Coast Swing,Juniors,6,2026-07-20
690,Follower,West Coast Swing,Novice,13,2026-07-20
